Index,X,Y
786.0,1.7850000000000001,0.1559856702818581
787.0,1.786,0.3045399284729885
788.0,1.787,0.22819967077382855
789.0,1.788,0.3631632977713864
790.0,1.7890000000000001,0.22709515907938857
791.0,1.79,0.17482934145909557
792.0,1.791,0.16294345019794182
793.0,1.792,0.34614583269916266
794.0,1.7930000000000001,0.3487861427797828
795.0,1.794,0.47282848450871995
796.0,1.795,0.27129179528839953
797.0,1.796,0.35032372106724496
798.0,1.7970000000000002,0.27601509454378814
799.0,1.798,0.13401447971922623
800.0,1.799,0.2118813632276761
801.0,1.8,0.3618757939804564
802.0,1.8010000000000002,0.30869378812005577
803.0,1.802,0.04340850974722049
804.0,1.803,0.17138659016126373
805.0,1.804,0.26478654118741185
806.0,1.8050000000000002,0.259443462499759
807.0,1.806,0.48252515184086847
808.0,1.807,0.4297537956440639
809.0,1.808,0.19413737988738755
810.0,1.8090000000000002,0.3438205751190595
811.0,1.81,0.44162846020656965
812.0,1.811,0.3053712951495207
813.0,1.812,0.5871072935875727
814.0,1.8130000000000002,0.4353904590686637
815.0,1.814,0.22704527361803836
816.0,1.815,0.25062255291633856
817.0,1.816,0.3572333560670773
818.0,1.8170000000000002,0.4111493053282173
819.0,1.818,0.4027564751353349
820.0,1.819,0.4145490117412398
821.0,1.82,0.41442671903619305
822.0,1.8210000000000002,0.35138439168471486
823.0,1.822,0.47250093855457254
824.0,1.823,0.44902554694711616
825.0,1.824,0.580910910204909
826.0,1.8250000000000002,0.1787237035994839
827.0,1.826,0.5882830333645306
828.0,1.827,0.3635358012976492
829.0,1.828,0.36117745686559405
830.0,1.8290000000000002,0.431781524317597
831.0,1.83,0.3744200537595122
832.0,1.831,0.36212882275020275
833.0,1.832,0.46359848438684326
834.0,1.833,0.6186655615097402
835.0,1.834,0.49859029417041106
836.0,1.835,0.3337053410556843
837.0,1.8359999999999999,0.27540816266074675
838.0,1.837,0.5530950941025599
839.0,1.838,0.5172160423550304
840.0,1.839,0.44909048689265924
841.0,1.8399999999999999,0.37998218311356613
842.0,1.841,0.3972084512988128
843.0,1.842,0.3736372025232494
844.0,1.843,0.2694592294758156
845.0,1.8439999999999999,0.4963244208094567
846.0,1.845,0.49216486329719583
847.0,1.846,0.35613478377298813
848.0,1.847,0.6446665059382912
849.0,1.8479999999999999,0.706009603043331
850.0,1.849,0.20995658611470308
851.0,1.85,0.48788523117625543
852.0,1.851,0.3087878492260186
853.0,1.8519999999999999,0.5451973746179267
854.0,1.853,0.4996269528702689
855.0,1.854,0.39136028782572213
856.0,1.855,0.4626581134838641
857.0,1.8559999999999999,0.4522732708146714
858.0,1.857,0.3992070384840727
859.0,1.858,0.5945012826675992
860.0,1.859,0.6572593962129847
861.0,1.8599999999999999,0.6571797147929345
862.0,1.861,0.5617120770812625
863.0,1.862,0.5406634163242148
864.0,1.863,0.46401406917079435
865.0,1.8639999999999999,0.39105749039175997
866.0,1.865,0.5691908882060903
867.0,1.866,0.4525121886611171
868.0,1.867,0.5863843251867775
869.0,1.8679999999999999,0.5171121708634647
870.0,1.869,0.38181333120122907
871.0,1.87,0.5596351220175441
872.0,1.871,0.5552829544669975
873.0,1.8719999999999999,0.726361418722506
874.0,1.873,0.5539466205187182
875.0,1.874,0.691341734800508
876.0,1.875,0.5256916918341421
877.0,1.876,0.3569756230208805
878.0,1.877,0.5504673887103089
879.0,1.8780000000000001,0.7024173590139677
880.0,1.879,0.6257819149687701
881.0,1.88,0.5891374638506243
882.0,1.881,0.6412081754100438
883.0,1.8820000000000001,0.7297283322374836
884.0,1.883,0.709701636067478
885.0,1.884,0.4142006981810642
886.0,1.885,0.5657326145830583
887.0,1.8860000000000001,0.8658250073842464
888.0,1.887,0.8029117711364706
889.0,1.888,0.5741937342023
890.0,1.889,0.5139104888002379
891.0,1.8900000000000001,0.669682232078019
892.0,1.891,0.5447090095668247
893.0,1.892,0.5432851250849553
894.0,1.893,0.6155562992131453
895.0,1.8940000000000001,0.6047607223031346
896.0,1.895,0.6335149646886405
897.0,1.896,0.5281506776370903
898.0,1.897,0.7024207957859392
899.0,1.8980000000000001,0.5700256959805324
900.0,1.899,0.6788822975143493
901.0,1.9,0.6600951816301752
902.0,1.901,0.6496827219475304
903.0,1.9020000000000001,0.7327680596898936
904.0,1.903,0.5750703415124897
905.0,1.904,0.7467199491710043
906.0,1.905,0.6441913635316207
907.0,1.9060000000000001,0.7142166205592384
908.0,1.907,0.7424163164313987
909.0,1.908,0.7917823275156656
910.0,1.909,0.6684128333484619
911.0,1.9100000000000001,0.6964612841577005
912.0,1.911,0.7818457424794784
913.0,1.912,0.7406749405038074
914.0,1.913,0.7503343464292083
915.0,1.9140000000000001,0.7334299027314077
916.0,1.915,0.8011396448454658
917.0,1.916,0.7919933847370982
918.0,1.917,0.7292813428047431
919.0,1.9180000000000001,0.6829302656698302
920.0,1.919,0.9522400426846243
921.0,1.92,0.7046701767083806
922.0,1.921,0.7596929910174859
923.0,1.9220000000000002,0.7420423600174144
924.0,1.923,0.8870207766934246
925.0,1.924,0.9444366397225685
926.0,1.925,0.7293671170020308
927.0,1.9260000000000002,0.9646161114046625
928.0,1.927,0.8397809508820394
929.0,1.928,0.9495069879424823
930.0,1.929,0.7676013331588818
931.0,1.9300000000000002,0.9577097763730885
932.0,1.931,0.7755470601561695
933.0,1.932,0.7115840259022032
934.0,1.933,0.6300518952057339
935.0,1.9340000000000002,0.9568080064919929
936.0,1.935,0.8700510402852984
937.0,1.936,0.8755575444240059
938.0,1.937,0.7940267905376961
939.0,1.9380000000000002,0.8957447317085806
940.0,1.939,0.8288810456058553
941.0,1.94,0.8303117915334206
942.0,1.941,0.8403440319413413
943.0,1.9420000000000002,1.0783820628615592
944.0,1.943,0.8965382035152275
945.0,1.944,0.9154083657884283
946.0,1.945,0.6910985149808372
947.0,1.9460000000000002,0.8696071050400672
948.0,1.947,0.9122996956583912
949.0,1.948,0.8614470518894091
950.0,1.949,0.9120539932030124
951.0,1.9500000000000002,0.9047293558432427
952.0,1.951,1.1088228572785344
953.0,1.952,1.0190298890375216
954.0,1.953,0.8893326727047258
955.0,1.9540000000000002,0.8768286720976062
956.0,1.955,0.8957751113159084
957.0,1.956,1.049782207390564
958.0,1.957,0.9603972620764392
959.0,1.9580000000000002,0.9473946166051161
960.0,1.959,0.9657660737877376
961.0,1.96,1.090859498522043
962.0,1.9609999999999999,1.0309682334762034
963.0,1.962,1.0441392181902571
964.0,1.963,1.0378623356970293
965.0,1.964,0.9773972161841848
966.0,1.9649999999999999,1.2922257301457736
967.0,1.966,1.0351091884186812
968.0,1.967,1.0284318224065492
969.0,1.968,1.1072166515694237
970.0,1.9689999999999999,1.039494247960868
971.0,1.97,1.1156216077006718
972.0,1.971,0.9698124839301306
973.0,1.972,1.0678596823863897
974.0,1.9729999999999999,1.1554167472074348
975.0,1.974,1.1298812264538234
976.0,1.975,1.2513735971115891
977.0,1.976,1.1683163917168842
978.0,1.9769999999999999,1.0671034529232797
979.0,1.978,1.2149880566418139
980.0,1.979,0.911747996505425
981.0,1.98,1.2454772493165107
982.0,1.9809999999999999,1.0118836375700475
983.0,1.982,1.2195161581953853
984.0,1.983,1.1083512852550266
985.0,1.984,1.2018598107010772
986.0,1.9849999999999999,1.3204975124280005
987.0,1.986,1.2363953844002409
988.0,1.987,1.0751550346009988
989.0,1.988,1.2088314587212243
990.0,1.9889999999999999,1.3298871941401331
991.0,1.99,1.19116215263128
992.0,1.991,1.2385845133596918
993.0,1.992,1.307476148046603
994.0,1.9929999999999999,1.1006582125405973
995.0,1.994,1.2401725091638096
996.0,1.995,1.3791607318062145
997.0,1.996,1.5025848599994587
998.0,1.9969999999999999,1.231109276795027
999.0,1.998,1.3162019982469073
1000.0,1.999,1.4162233797621073
1001.0,2.0,1.1631162277741862
