Index,X,Y
788.0,2.361,0.26967322061837296
789.0,2.364,0.20201370129964527
790.0,2.367,0.23309329257904216
791.0,2.37,0.1948783522567118
792.0,2.373,0.31170178386347386
793.0,2.376,0.349453635935368
794.0,2.379,0.14470230182169164
795.0,2.382,0.2061427824538774
796.0,2.3850000000000002,0.28102763124851404
797.0,2.388,0.23824899397593727
798.0,2.391,0.21242050297180984
799.0,2.394,0.1710992444455514
800.0,2.3970000000000002,0.24984542650565528
801.0,2.4,0.3316117694917938
802.0,2.403,0.26370780911642133
803.0,2.406,0.2527155129599233
804.0,2.4090000000000003,0.22214006256214772
805.0,2.412,0.28106724946531764
806.0,2.415,0.14987291163900496
807.0,2.418,0.15059631643438368
808.0,2.4210000000000003,0.2419959839102591
809.0,2.424,0.14966461076188292
810.0,2.427,0.16957189372612502
811.0,2.43,0.004852950826621766
812.0,2.433,0.0744528679853761
813.0,2.436,0.09547901486740748
814.0,2.439,0.11084286322051118
815.0,2.442,0.18602479187589363
816.0,2.445,0.05373313775438229
817.0,2.448,0.02013256497996213
818.0,2.451,0.10678147857032806
819.0,2.454,0.006062105267138379
820.0,2.457,0.13164282009541212
821.0,2.46,0.17941248129082887
822.0,2.463,0.12255240035299282
823.0,2.466,0.03442207551796457
824.0,2.469,-0.017861766595695418
825.0,2.472,-0.06976480569384219
826.0,2.475,-0.09466623916793565
827.0,2.478,-0.08795942616016698
828.0,2.481,-0.10386034767970576
829.0,2.484,0.09046203974112209
830.0,2.487,0.013654991943836278
831.0,2.49,0.08943520961180398
832.0,2.493,-0.08570116679691081
833.0,2.496,-0.15229621053151002
834.0,2.499,0.0119003290146691
835.0,2.5020000000000002,-0.07841643525280313
836.0,2.505,-0.08343671590114682
837.0,2.508,-0.10171102419196063
838.0,2.511,0.05937830949254298
839.0,2.5140000000000002,-0.09109405779513753
840.0,2.517,-0.12694689486267646
841.0,2.52,0.024916672700270107
842.0,2.523,-0.11888197422154564
843.0,2.5260000000000002,-0.08318663615639893
844.0,2.529,-0.09127699335317911
845.0,2.532,-0.11156637778779886
846.0,2.535,-0.07815544225997717
847.0,2.5380000000000003,-0.10864831944498504
848.0,2.541,-0.06841461022464537
849.0,2.544,0.0010797108042315262
850.0,2.547,-0.2182533548608807
851.0,2.5500000000000003,-0.21104223619934068
852.0,2.553,-0.2291362311789472
853.0,2.556,-0.07326333070866757
854.0,2.559,-0.2109909235793181
855.0,2.562,-0.15857524982059515
856.0,2.565,-0.18897951688757259
857.0,2.568,-0.14300173606507147
858.0,2.571,-0.14495987622578238
859.0,2.574,-0.25428471039046047
860.0,2.577,-0.09794503766632957
861.0,2.58,-0.10724734487531148
862.0,2.583,-0.08442332981751852
863.0,2.586,0.01929452125312074
864.0,2.589,-0.034909131149314626
865.0,2.592,-0.11649348310784663
866.0,2.595,-0.06312943467203397
867.0,2.598,-0.20570005787051585
868.0,2.601,-0.0037706703483436008
869.0,2.604,0.06205980509359445
870.0,2.607,0.05358754438330236
871.0,2.61,0.027089346942597507
872.0,2.613,0.04151792345219151
873.0,2.616,-0.1303062389549783
874.0,2.619,-0.10261915496284589
875.0,2.622,-0.021107393504389633
876.0,2.625,0.07105215951835445
877.0,2.628,-0.0015841401993715396
878.0,2.6310000000000002,0.03875374461406593
879.0,2.634,-0.08141464077439171
880.0,2.637,0.06520454932332835
881.0,2.64,-0.005492870015600913
882.0,2.6430000000000002,0.06984634527897986
883.0,2.646,-0.02347555616244118
884.0,2.649,-0.020975245335336276
885.0,2.652,0.008778224081858119
886.0,2.6550000000000002,-0.042576411708930055
887.0,2.658,0.026239255894987042
888.0,2.661,-0.07684666962102857
889.0,2.664,0.01035735256663095
890.0,2.6670000000000003,0.026693844405720285
891.0,2.67,0.05237311043262716
892.0,2.673,0.03834603435849253
893.0,2.676,-0.05151451311438958
894.0,2.6790000000000003,-0.008021512487129345
895.0,2.682,0.1562624957544992
896.0,2.685,0.04550085611481215
897.0,2.688,0.04675391606599866
898.0,2.691,-0.010667547448151862
899.0,2.694,0.0705259695109414
900.0,2.697,0.010303462889584947
901.0,2.7,-0.03433781034718989
902.0,2.703,0.053165089406754934
903.0,2.706,0.13826910973499243
904.0,2.709,-0.07865034230029933
905.0,2.712,-0.030279977653320245
906.0,2.715,0.02251287058863616
907.0,2.718,-0.04820416221058785
908.0,2.721,0.09124848937043689
909.0,2.724,0.010321118178112106
910.0,2.727,-0.07382404329931105
911.0,2.73,0.041490003322116935
912.0,2.733,-0.02331426017274048
913.0,2.736,-0.06840229182757016
914.0,2.739,0.06781537966376988
915.0,2.742,0.02705169560160494
916.0,2.745,-0.04022464576836672
917.0,2.748,0.03363913337704995
918.0,2.751,0.05986513990664183
919.0,2.754,-0.10916206716352632
920.0,2.757,0.021563520062151943
921.0,2.7600000000000002,-0.10528892720113724
922.0,2.763,-0.16158950952519607
923.0,2.766,-0.11333778414603249
924.0,2.769,0.017716345035959383
925.0,2.7720000000000002,0.07026413663053631
926.0,2.775,-0.08301128120432452
927.0,2.778,-0.02450084855811294
928.0,2.781,-0.15245094245105742
929.0,2.7840000000000003,-0.0307823274603986
930.0,2.787,-0.04565735877484113
931.0,2.79,-0.11656225544186818
932.0,2.793,-0.13799422541556633
933.0,2.7960000000000003,-0.09800119254480819
934.0,2.799,-0.08097063865714932
935.0,2.802,-0.10506516578973228
936.0,2.805,0.03822368177429549
937.0,2.8080000000000003,-0.014199895711531262
938.0,2.811,0.11186733569186483
939.0,2.814,-0.039523901714895636
940.0,2.817,0.06740810058263161
941.0,2.82,-0.0744420887214435
942.0,2.823,-0.1395349075797323
943.0,2.826,-0.1645457747118467
944.0,2.829,0.027824889596864636
945.0,2.832,-0.0206096241416669
946.0,2.835,-0.14050364509455407
947.0,2.838,0.026106264317222735
948.0,2.841,-0.007679600444192778
949.0,2.844,-0.026347397818178124
950.0,2.847,0.09967604322012891
951.0,2.85,-0.15025447218902005
952.0,2.853,0.009693336670619675
953.0,2.856,0.040334484452981684
954.0,2.859,0.054416572898907174
955.0,2.862,0.07977070012458398
956.0,2.865,-0.03137100852819903
957.0,2.868,-0.052271556045454845
958.0,2.871,-0.006577618815325703
959.0,2.874,0.1669071219897942
960.0,2.8770000000000002,0.09746253632986457
961.0,2.88,0.02837423308500773
962.0,2.883,0.04127149953123792
963.0,2.886,-0.04006112602990941
964.0,2.8890000000000002,0.10844675979359998
965.0,2.892,-0.07897915902737124
966.0,2.895,0.15985551581004448
967.0,2.898,-0.007102768546365748
968.0,2.9010000000000002,0.11207477501087565
969.0,2.904,0.07633702635046231
970.0,2.907,0.0018011796275551415
971.0,2.91,0.014735077599053618
972.0,2.9130000000000003,-0.025291928842033913
973.0,2.916,0.05166550463305349
974.0,2.919,0.013029947995699752
975.0,2.922,0.05553862361714089
976.0,2.9250000000000003,-0.05869821493881844
977.0,2.928,0.03942209253890086
978.0,2.931,0.03141027748712678
979.0,2.934,-0.038739893624252134
980.0,2.9370000000000003,-0.004050513836761346
981.0,2.94,0.10048787274177967
982.0,2.943,0.04016166275026019
983.0,2.946,0.018200704423600174
984.0,2.949,-0.02538509625734872
985.0,2.952,-0.033833365492592235
986.0,2.955,-0.04011181547819604
987.0,2.958,-0.10034041450933026
988.0,2.961,0.06071730356942143
989.0,2.964,-0.02664169159879355
990.0,2.967,-0.02699659147616102
991.0,2.97,0.04917215855512223
992.0,2.973,0.07842279140290571
993.0,2.976,-0.022981506850453207
994.0,2.979,0.08880974880905315
995.0,2.982,-0.07369303705632702
996.0,2.985,-0.06304417600722755
997.0,2.988,-0.00719718310234749
998.0,2.991,0.004057539722174752
999.0,2.994,0.030858501604585285
1000.0,2.997,0.039028320780293856
1001.0,3.0,-0.052693455894219185
